1	1	0	12	0.234052
1	1	0	13	0.237492
1	1	0	14	0.238267
1	1	1	0	0.231414
1	1	1	1	0.229246
1	1	1	2	0.232008
1	1	1	3	0.227935
1	1	1	4	0.228565
1	1	1	5	0.226397
1	1	1	6	0.234978
1	1	1	7	0.241345
1	1	1	8	0.230292
1	1	1	9	0.231582
1	1	1	10	0.234836
1	1	1	11	0.231888
1	1	1	12	0.231916
1	1	1	13	0.237683
1	1	1	14	0.245404
2	0	0	0	0.231963
2	0	0	1	0.226288
2	0	0	2	0.231155
2	0	0	3	0.236499
2	0	0	4	0.23025
2	0	0	5	0.233424
2	0	0	6	0.231034
2	0	0	7	0.232515
2	0	0	8	0.232111
2	0	0	9	0.234469
2	0	0	10	0.230467
2	0	0	11	0.2433
2	0	0	12	0.231821
2	0	0	13	0.237815
2	0	0	14	0.226572
2	0	1	0	0.231427
2	0	1	1	0.234192
2	0	1	2	0.232628
2	0	1	3	0.234478
2	0	1	4	0.226606
2	0	1	5	0.227857
2	0	1	6	0.233887
2	0	1	7	0.232461
2	0	1	8	0.232522
2	0	1	9	0.233834
2	0	1	10	0.225445
2	0	1	11	0.232863
2	0	1	12	0.229794
2	0	1	13	0.234469
2	0	1	14	0.238907
2	1	0	0	0.232285
2	1	0	1	0.229555
2	1	0	2	0.23122
2	1	0	3	0.225668
2	1	0	4	0.235437
2	1	0	5	0.237669
2	1	0	6	0.23431
2	1	0	7	0.230926
2	1	0	8	0.230267
2	1	0	9	0.231257
2	1	0	10	0.230311
2	1	0	11	0.231702
2	1	0	12	0.232045
2	1	0	13	0.239678
2	1	0	14	0.239962
2	1	1	0	0.231909
2	1	1	1	0.23417
2	1	1	2	0.229752
2	1	1	3	0.231996
2	1	1	4	0.230421
2	1	1	5	0.23968
2	1	1	6	0.237529
2	1	1	7	0.234083
2	1	1	8	0.249527
2	1	1	9	0.229481
2	1	1	10	0.228795
2	1	1	11	0.233033
2	1	1	12	0.229538
2	1	1	13	0.235377
2	1	1	14	0.236698
3	0	0	0	0.231654
3	0	0	1	0.230804
3	0	0	2	0.230768
3	0	0	3	0.235181
3	0	0	4	0.232498
3	0	0	5	0.241622
3	0	0	6	0.229758
3	0	0	7	0.230975
3	0	0	8	0.230543
3	0	0	9	0.23106
3	0	0	10	0.227703
3	0	0	11	0.234856
3	0	0	12	0.229862
3	0	0	13	0.234646
3	0	0	14	0.22985
3	0	1	0	0.22864
3	0	1	1	0.22946
3	0	1	2	0.232343
3	0	1	3	0.230208
3	0	1	4	0.233595
3	0	1	5	0.239814
3	0	1	6	0.225413
3	0	1	7	0.233838
3	0	1	8	0.238593
3	0	1	9	0.234353
3	0	1	10	0.231965
3	0	1	11	0.236278
3	0	1	12	0.227298
3	0	1	13	0.23836
3	0	1	14	0.227878
3	1	0	0	0.230809
3	1	0	1	0.233187
3	1	0	2	0.233829
3	1	0	3	0.229118
3	1	0	4	0.243932
3	1	0	5	0.24743
3	1	0	6	0.231112
3	1	0	7	0.229919
3	1	0	8	0.232793
3	1	0	9	0.230416
3	1	0	10	0.229664
3	1	0	11	0.231648
3	1	0	12	0.231378
3	1	0	13	0.235385
3	1	0	14	0.238163
3	1	1	0	0.231326
3	1	1	1	0.232434
3	1	1	2	0.231719
3	1	1	3	0.233731
3	1	1	4	0.231314
3	1	1	5	0.233317
3	1	1	6	0.233697
3	1	1	7	0.238608
3	1	1	8	0.236914
3	1	1	9	0.231101
3	1	1	10	0.228617
3	1	1	11	0.236395
3	1	1	12	0.235867
3	1	1	13	0.257646
3	1	1	14	0.234792
4	0	0	0	0.231366
4	0	0	1	0.233978
4	0	0	2	0.231019
4	0	0	3	0.232119
4	0	0	4	0.23708
4	0	0	5	0.222497
4	0	0	6	0.230542
4	0	0	7	0.230817
4	0	0	8	0.233369
4	0	0	9	0.234322
4	0	0	10	0.228556
4	0	0	11	0.231466
4	0	0	12	0.236682
4	0	0	13	0.23096
4	0	0	14	0.235695
4	0	1	0	1.78326
4	0	1	1	0.231457
4	0	1	2	0.229124
4	0	1	3	0.229466
4	0	1	4	0.228494
4	0	1	5	0.232479
4	0	1	6	0.231666
4	0	1	7	0.235303
4	0	1	8	0.226343
4	0	1	9	0.231811
4	0	1	10	0.220178
4	0	1	11	0.236705
4	0	1	12	0.235479
4	0	1	13	0.23428
4	0	1	14	0.229717
4	1	0	0	0.230938
4	1	0	1	0.228813
4	1	0	2	0.234453
4	1	0	3	0.232186
4	1	0	4	0.232569
4	1	0	5	0.268172
4	1	0	6	0.231843
4	1	0	7	0.230501
4	1	0	8	1.54101
4	1	0	9	0.23326
4	1	0	10	0.226291
4	1	0	11	0.233688
4	1	0	12	0.234431
4	1	0	13	0.237034
4	1	0	14	0.231614
4	1	1	0	0.232878
4	1	1	1	0.235608
4	1	1	2	0.232537
4	1	1	3	0.229485
4	1	1	4	0.231048
4	1	1	5	0.235245
4	1	1	6	0.237185
4	1	1	7	0.23815
4	1	1	8	0.232096
4	1	1	9	0.231634
4	1	1	10	0.230452
4	1	1	11	0.231508
4	1	1	12	0.229803
4	1	1	13	0.235954
4	1	1	14	0.23188
5	0	0	0	0.232991
5	0	0	1	0.231194
5	0	0	2	0.228867
5	0	0	3	0.229404
5	0	0	4	0.231703
5	0	0	5	0.205855
5	0	0	6	0.23056
5	0	0	7	0.226111
5	0	0	8	0.231038
5	0	0	9	0.233578
5	0	0	10	0.229302
5	0	0	11	0.233538
5	0	0	12	0.232334
5	0	0	13	0.232473
5	0	0	14	0.227562
5	0	1	0	0.230254
5	0	1	1	0.232201
5	0	1	2	0.232596
5	0	1	3	0.228171
5	0	1	4	0.228478
5	0	1	5	0.232344
5	0	1	6	0.236614
5	0	1	7	0.23776
5	0	1	8	0.234899
5	0	1	9	0.231507
5	0	1	10	0.231979
5	0	1	11	0.23393
5	0	1	12	0.235891
5	0	1	13	0.231705
5	0	1	14	0.234685
5	1	0	0	0.23077
5	1	0	1	0.234898
5	1	0	2	0.237939
5	1	0	3	0.236721
5	1	0	4	0.228336
5	1	0	5	0.238621
5	1	0	6	0.230781
5	1	0	7	0.232829
5	1	0	8	0.228325
5	1	0	9	0.225806
5	1	0	10	0.231038
5	1	0	11	0.230886
5	1	0	12	0.237438
5	1	0	13	0.23397
5	1	0	14	0.215187
5	1	1	0	0.231691
5	1	1	1	0.227872
5	1	1	2	0.233472
5	1	1	3	0.229923
5	1	1	4	0.230826
5	1	1	5	0.236351
5	1	1	6	0.231041
5	1	1	7	0.232678
5	1	1	8	0.210418
5	1	1	9	0.230461
5	1	1	10	0.217817
5	1	1	11	0.233153
5	1	1	12	0.233385
5	1	1	13	0.239748
5	1	1	14	0.246068
6	0	0	0	0.231427
6	0	0	1	0.230283
6	0	0	2	0.233064
6	0	0	3	0.234051
6	0	0	4	0.232366
6	0	0	5	0.242367
6	0	0	6	0.229081
6	0	0	7	0.23186
6	0	0	8	0.230057
6	0	0	9	-1.43041
6	0	0	10	0.230439
6	0	0	11	0.230524
6	0	0	12	0.232852
6	0	0	13	0.230835
6	0	0	14	0.236623
6	0	1	0	0.232455
6	0	1	1	0.231969
6	0	1	2	0.232849
6	0	1	3	0.232494
6	0	1	4	0.233317
6	0	1	5	0.230798
6	0	1	6	0.234526
6	0	1	7	0.234339
6	0	1	8	0.217428
6	0	1	9	0.23237
6	0	1	10	0.229417
6	0	1	11	0.227024
6	0	1	12	0.230094
6	0	1	13	0.23291
6	0	1	14	0.231013
6	1	0	0	0.230188
6	1	0	1	0.229738
6	1	0	2	0.23009
6	1	0	3	0.232242
6	1	0	4	0.242179
6	1	0	5	0.237422
6	1	0	6	0.232554
6	1	0	7	0.231665
6	1	0	8	0.230617
6	1	0	9	0.228901
6	1	0	10	0.22889
6	1	0	11	0.235755
6	1	0	12	0.233385
6	1	0	13	0.23519
6	1	0	14	0.238744
6	1	1	0	0.231544
6	1	1	1	0.232261
6	1	1	2	0.229134
6	1	1	3	0.231006
6	1	1	4	0.236557
6	1	1	5	0.233187
6	1	1	6	0.228168
6	1	1	7	0.2345
6	1	1	8	0.233761
6	1	1	9	0.230385
6	1	1	10	0.231791
6	1	1	11	0.23265
6	1	1	12	0.229034
6	1	1	13	0.230584
6	1	1	14	0.238311
7	0	0	0	0.232974
7	0	0	1	0.230145
7	0	0	2	0.234974
7	0	0	3	0.229232
7	0	0	4	0.230552
7	0	0	5	0.238556
7	0	0	6	0.230534
7	0	0	7	0.233783
7	0	0	8	0.232025
7	0	0	9	0.23236
7	0	0	10	0.232215
7	0	0	11	0.236387
7	0	0	12	0.233234
7	0	0	13	0.245376
7	0	0	14	0.235486
7	0	1	0	0.231278
7	0	1	1	0.230182
7	0	1	2	0.232311
7	0	1	3	0.229981
7	0	1	4	0.23063
7	0	1	5	0.234019
7	0	1	6	0.233764
7	0	1	7	0.234192
7	0	1	8	0.238694
7	0	1	9	0.233945
7	0	1	10	0.231884
7	0	1	11	0.228275
7	0	1	12	0.231071
7	0	1	13	0.228588
7	0	1	14	0.229798
7	1	0	0	0.230281
7	1	0	1	0.231132
7	1	0	2	0.231341
7	1	0	3	0.230905
7	1	0	4	0.232127
7	1	0	5	0.234557
7	1	0	6	0.234146
7	1	0	7	0.233795
7	1	0	8	0.231124
7	1	0	9	0.230728
7	1	0	10	0.232598
7	1	0	11	0.233265
7	1	0	12	0.237026
7	1	0	13	0.232348
7	1	0	14	0.235133
7	1	1	0	0.229762
7	1	1	1	0.230157
7	1	1	2	0.230472
7	1	1	3	0.225168
7	1	1	4	0.226434
7	1	1	5	0.232724
7	1	1	6	0.231109
7	1	1	7	0.237329
7	1	1	8	0.244293
7	1	1	9	0.231651
7	1	1	10	0.229814
7	1	1	11	0.22915
7	1	1	12	0.230299
7	1	1	13	0.226765
7	1	1	14	0.237049
8	0	0	0	0.228717
8	0	0	1	0.228129
8	0	0	2	0.225499
8	0	0	3	0.228059
8	0	0	4	0.238089
8	0	0	5	0.240246
8	0	0	6	0.229814
8	0	0	7	0.231856
8	0	0	8	0.227624
8	0	0	9	0.233146
8	0	0	10	0.234471
8	0	0	11	0.228985
8	0	0	12	0.232962
8	0	0	13	0.234083
8	0	0	14	0.232777
8	0	1	0	0.22954
8	0	1	1	0.229561
8	0	1	2	0.234714
8	0	1	3	0.226543
8	0	1	4	0.232056
8	0	1	5	0.23418
8	0	1	6	0.230182
8	0	1	7	0.235342
8	0	1	8	0.231563
8	0	1	9	0.228734
8	0	1	10	0.226248
8	0	1	11	0.230254
8	0	1	12	0.229938
8	0	1	13	0.233494
8	0	1	14	0.23333
8	1	0	0	0.229981
8	1	0	1	0.229697
8	1	0	2	0.233675
8	1	0	3	0.232088
8	1	0	4	0.241238
8	1	0	5	0.237701
8	1	0	6	0.230416
8	1	0	7	0.231816
8	1	0	8	0.232892
8	1	0	9	0.230203
8	1	0	10	0.229881
8	1	0	11	0.228488
8	1	0	12	0.229096
8	1	0	13	0.233682
8	1	0	14	0.23887
8	1	1	0	0.232514
8	1	1	1	1.09405
8	1	1	2	0.230478
8	1	1	3	0.230695
8	1	1	4	0.227468
8	1	1	5	0.233588
8	1	1	6	0.238921
8	1	1	7	0.215187
8	1	1	8	0.229264
8	1	1	9	0.232898
8	1	1	10	0.227968
8	1	1	11	0.228917
8	1	1	12	0.231675
8	1	1	13	0.237464
8	1	1	14	0.232858
9	0	0	0	0.233103
9	0	0	1	0.235864
9	0	0	2	0.240805
9	0	0	3	0.235817
9	0	0	4	0.234593
9	0	0	5	0.242025
9	0	0	6	0.231892
9	0	0	7	0.23267
9	0	0	8	0.234388
9	0	0	9	0.228588
9	0	0	10	0.232236
9	0	0	11	0.236568
9	0	0	12	0.233895
9	0	0	13	0.234041
9	0	0	14	0.235357
9	0	1	0	-1.43041
9	0	1	1	0.232862
9	0	1	2	0.234216
9	0	1	3	0.23215
9	0	1	4	0.230578
9	0	1	5	0.234497
9	0	1	6	0.235888
9	0	1	7	0.234232
9	0	1	8	0.233894
9	0	1	9	0.230687
9	0	1	10	0.229896
9	0	1	11	0.231591
9	0	1	12	0.232172
9	0	1	13	0.23284
9	0	1	14	0.234356
9	1	0	0	0.228177
9	1	0	1	0.235293
9	1	0	2	0.232201
9	1	0	3	0.230392
9	1	0	4	0.237057
9	1	0	5	0.234972
9	1	0	6	0.230551
9	1	0	7	0.232451
9	1	0	8	0.229479
9	1	0	9	0.229997
9	1	0	10	0.215187
9	1	0	11	0.229252
9	1	0	12	0.234053
9	1	0	13	0.235152
9	1	0	14	0.245658
9	1	1	0	0.228836
9	1	1	1	0.229673
9	1	1	2	0.232518
9	1	1	3	0.233955
9	1	1	4	0.234129
9	1	1	5	0.238866
9	1	1	6	0.225406
9	1	1	7	0.217254
9	1	1	8	0.238545
9	1	1	9	0.234584
9	1	1	10	0.23737
9	1	1	11	0.22852
9	1	1	12	0.234154
9	1	1	13	0.236161
9	1	1	14	0.232098
10	0	0	0	0.232935
10	0	0	1	0.23057
10	0	0	2	0.242792
10	0	0	3	0.233461
10	0	0	4	0.234967
10	0	0	5	0.227512
10	0	0	6	0.230962
10	0	0	7	0.231074
10	0	0	8	0.229538
10	0	0	9	0.232977
10	0	0	10	0.233432
10	0	0	11	0.24055
10	0	0	12	0.23803
10	0	0	13	0.234456
10	0	0	14	0.23363
10	0	1	0	0.233073
10	0	1	1	0.230499
10	0	1	2	0.23201
10	0	1	3	0.229697
10	0	1	4	0.229242
10	0	1	5	0.233033
10	0	1	6	0.235556
10	0	1	7	0.234377
10	0	1	8	0.262073
10	0	1	9	0.233236
10	0	1	10	0.236277
10	0	1	11	0.233915
10	0	1	12	0.23701
10	0	1	13	0.237505
10	0	1	14	0.229271
10	1	0	0	0.230934
10	1	0	1	0.228557
10	1	0	2	0.229879
10	1	0	3	0.231688
10	1	0	4	0.239739
10	1	0	5	0.234171
10	1	0	6	0.230532
10	1	0	7	0.231241
10	1	0	8	0.231711
10	1	0	9	0.237877
10	1	0	10	0.238253
10	1	0	11	0.240354
10	1	0	12	0.233357
10	1	0	13	0.233811
10	1	0	14	0.239506
10	1	1	0	0.231634
10	1	1	1	0.230455
10	1	1	2	0.232828
10	1	1	3	0.228489
10	1	1	4	0.22842
10	1	1	5	0.228708
10	1	1	6	0.239637
10	1	1	7	0.226885
10	1	1	8	0.227882
10	1	1	9	0.233766
10	1	1	10	0.234721
10	1	1	11	0.241588
10	1	1	12	0.232686
10	1	1	13	0.237227
10	1	1	14	0.232807
11	0	0	0	0.230424
11	0	0	1	0.233045
11	0	0	2	0.232754
11	0	0	3	0.23134
11	0	0	4	0.234095
11	0	0	5	0.232548
11	0	0	6	0.229515
11	0	0	7	0.229749
11	0	0	8	0.227062
11	0	0	9	0.229791
11	0	0	10	0.234355
11	0	0	11	0.236792
11	0	0	12	0.236082
11	0	0	13	0.232805
11	0	0	14	0.238508
11	0	1	0	0.234235
11	0	1	1	0.234229
11	0	1	2	0.23366
11	0	1	3	0.229632
11	0	1	4	0.228459
11	0	1	5	0.233012
11	0	1	6	0.230048
11	0	1	7	0.232654
11	0	1	8	0.205855
11	0	1	9	0.232654
11	0	1	10	0.232697
11	0	1	11	0.233017
11	0	1	12	0.231772
11	0	1	13	0.234406
11	0	1	14	0.232815
11	1	0	0	0.230675
11	1	0	1	0.231335
11	1	0	2	0.232003
11	1	0	3	0.225592
11	1	0	4	0.235203
11	1	0	5	0.234968
11	1	0	6	0.231097
11	1	0	7	0.228799
11	1	0	8	0.232742
11	1	0	9	0.230513
11	1	0	10	0.215187
11	1	0	11	0.237947
11	1	0	12	0.232855
11	1	0	13	0.241346
11	1	0	14	0.235954
11	1	1	0	0.236247
11	1	1	1	0.232344
11	1	1	2	0.228699
11	1	1	3	0.231781
11	1	1	4	0.231131
11	1	1	5	0.230715
11	1	1	6	0.233559
11	1	1	7	0.232255
11	1	1	8	0.234082
11	1	1	9	0.232806
11	1	1	10	0.23027
11	1	1	11	0.234821
11	1	1	12	0.226602
11	1	1	13	0.233254
11	1	1	14	0.238718
